Instruction,Input,Output,materi,question_id,Template
Generate a Python program that accepts an integer as an input and then outputs a string composed of stars,5,"# Get the number from the user
num = int(input(""Enter a number: ""))

# Generate a string of stars
star_string = '*' * num

print(star_string)",Data Type,5765,"# Get the number from the user
num = ___)

# Generate a string of stars
star_string = '*' * num

print(star_string)"
"Generate a Python function to reverse the order of each word in a string, leaving the absolute order of each word unchanged.","hello, world.","def reverser(string):
    reversed_string = []
    words = string.split()
    for word in words:
        reversed_string.append(word[::-1])
    return "" "".join(reversed_string)",Data Type,5838,"def reverser(string):
    reversed_string = []
    words = string.split()
    for word in words:
        reversed_string.append(word[::-___])
    return "" "".join(reversed_string)"
Develop a program in Python for counting the occurrences of a given character in a string.,"String: abcdefg
Character: a","def countOccurences(str, char):
    count = 0
    for ch in str:
        if ch == char:
            count += 1
    return count

print(countOccurences('abcdefg', 'a'))",Data Type,5846,"def countOccurences(str, char):
    count = ___
    for ch in str:
        if ch == char:
            count += ___
    return count

print(countOccurences('abcdefg', 'a'))"
Optimize the following Python code for counting the number of vowels in a string.,"def count_vowels(str):
 count = 0
 vowels = [""a"", ""e"", ""i"", ""o"", ""u""]
 for i in str:
  if i in vowels:
   count += 1
 return count","def count_vowels(str):
 count = 0
 vowels = set(""aeiou"")
 for i in str:
  if i in vowels:
   count += 1
 return count",Data Type,5850,"def count_vowels(str):
 count = ___
 vowels = set(""aeiou"")
 for i in str:
  if i in vowels:
   count += ___
 return count"
"Write a function in Python that takes in a string and returns true if it is a palindrome, and false otherwise.","text = ""racecar""","def is_palindrome(text):
    return text == text[::-1]",Data Type,5895,"def is_palindrome(text):
    return text == text[::-___]"
Write a Python code to encode a given string using the Caesar cipher.,"string = ""Hello World""","def caesar_encrypt(string, shift_amount):
 encrypted_string = """"
 for i in range(len(string)):
  char = string[i]
  x = ord(char) + shift_amount
  encrypted_string += chr(x)
 
 return encrypted_string

encoded_string = caesar_encrypt(string, 3)
print(encoded_string) // Output: Khoor Zruog",Data Type,5906,"def caesar_encrypt(string, shift_amount):
 encrypted_string = """"
 for i in range(len(string)):
  char = string[i]
  x = ord(char) + shift_amount
  encrypted_string += chr(x)
 
 return encrypted_string

encoded_string = caesar_encrypt(string, ___)
print(encoded_string) // Output: Khoor Zruog"
Create a Python program to convert a string to its equivalent unicode value.,"""hello""","import unicodedata
 
#example string
s = ""hello""
 
#printing string to unicode
print(""The unicode value of '"" + s + ""' is: "" + str(ord(unicodedata.normalize('NFKD', s)[0])))
 
#output
#The unicode value of 'hello' is: 104",Data Type,5912,"import unicodedata
 
#example string
s = ""hello""
 
#printing string to unicode
print(""The unicode value of '"" + s + ""' is: "" + str(ord(unicodedata.normalize('NFKD', s)[___])))
 
#output
#The unicode value of 'hello' is: ___"
Write a Python program to translate a string into pig latin.,Hello,"def toPigLatin(word):
    vowels = [""a"",""e"",""i"",""o"",""u""]
    first_letter = word[0]
    if first_letter in vowels:
        modified_word = word + ""way""
    else:
        modified_word = word[1:] + first_letter + ""ay""
    return modified_word

result = toPigLatin(""Hello"")
print(result)",Data Type,5931,"def toPigLatin(word):
    vowels = [""a"",""e"",""i"",""o"",""u""]
    first_letter = word[___]
    if first_letter in vowels:
        modified_word = word + ""way""
    else:
        modified_word = word[___:] + first_letter + ""ay""
    return modified_word

result = toPigLatin(""Hello"")
print(result)"
What is the size of the memory required by a given string in Python?,"The given string is ""Hello World!""","The size of the memory required for the string ""Hello World!"" is 12 bytes.",Data Type,5938,"The size of the memory required for the string ""Hello World!"" is ___ bytes."
Generate a Python program that takes one string and returns the most frequently used character from the string.,"string = ""test string""","def most_frequent_character(string): 
    counts = dict() 
    max = -1
    character = '' 

    for char in string: 
        if char in counts: 
            counts[char] += 1
        else: 
            counts[char] = 1

        if counts[char] > max: 
            max = counts[char] 
            character = char 
    return character",Data Type,5951,"def most_frequent_character(string): 
    counts = dict() 
    max = -___
    character = '' 

    for char in string: 
        if char in counts: 
            counts[char] += ___
        else: 
            counts[char] = ___

        if counts[char] > max: 
            max = counts[char] 
            character = char 
    return character"
Create a python 3 function to encode the input string.,Hello World!,"def encode_string(s):
    # Function to encode a string
    encoded_string = ''
    for c in s:
        encoded_string += hex(ord(c)).upper()[2:]
    return encoded_string",Data Type,5953,"def encode_string(s):
    # Function to encode a string
    encoded_string = ''
    for c in s:
        encoded_string += hex(ord(c)).upper()[___:]
    return encoded_string"
Write a Python program to evaluate a mathematical expression given as string.,"""2 + 3 * 5""","expression = ""2 + 3 * 5""
result = eval(expression)
print(result)",Data Type,5957,"expression = ""___ + ___ * ___""
result = eval(expression)
print(result)"
Create a Python program to convert a given date string to a datetime object and return the week number.,"""2020-05-18""","import datetime
def get_week_number(date_string):
    d = datetime.datetime.strptime(date_string, '%Y-%m-%d')
    return d.isocalendar()[1]  # isocalendar() is used to get the ISO week number",Data Type,5963,"import datetime
def get_week_number(date_string):
    d = datetime.datetime.strptime(date_string, '%Y-%m-%d')
    return d.isocalendar()[___]  # isocalendar() is used to get the ISO week number"
Compress the following string using the gzip library in Python.,"String: ""This is a sample string to compress.""","import gzip

string = ""This is a sample string to compress.""
compressed_string = gzip.compress(string.encode('utf-8'))
print(compressed_string)",Data Type,5964,"import gzip

string = ""This is a sample string to compress.""
compressed_string = gzip.compress(string.encode('utf-___'))
print(compressed_string)"
Write a Python program to format a given string with a desired length.,"string = ""GPT-3""
length = 10","def format_string(string, length):
  format_string = string.ljust(length)
  return format_string

string = ""GPT-3""
length = 10
result = format_string(string, length)
print(result)  # -> GPT-3    (9 spaces added after GPT-3)",Data Type,5969,"def format_string(string, length):
  format_string = string.ljust(length)
  return format_string

string = ""GPT-___""
length = ___
result = format_string(string, length)
print(result)  # -> GPT-___    (___ spaces added after GPT-___)"
Create a Python program to identify words of length k in a given string.,"String: ""This is a program to identify words of length 3""

Length: 3","def find_words_of_length_k(sentence, k):
    words = sentence.split(' ')
    words_of_length_k = []
    for word in words:
        if len(word) == k:
            words_of_length_k.append(word)
    return words_of_length_k

sentence = ""This is a program to identify words of length 3""
k = 3
print(find_words_of_length_k(sentence, k))",Data Type,5987,"def find_words_of_length_k(sentence, k):
    words = sentence.split(' ')
    words_of_length_k = []
    for word in words:
        if len(word) == k:
            words_of_length_k.append(word)
    return words_of_length_k

sentence = ""This is a program to identify words of length ___""
k = ___
print(find_words_of_length_k(sentence, k))"
Write a function in Python for encrypting a given string with a given key.,"Key: ""mykey123""
String: ""My secret message""","import base64
from Crypto.Cipher import AES

def encrypt(key, message):
 cipher = AES.new(key.encode(), AES.MODE_ECB)
 padded_msg = message.encode() + ((16 - len(message) % 16) * '{'.encode())
 encrypted = cipher.encrypt(padded_msg)
 encoded = base64.b64encode(encrypted)
 return encoded.decode()

encrypt('mykey123', 'My secret message')",Data Type,5997,"import base64
from Crypto.Cipher import AES

def encrypt(key, message):
 cipher = AES.new(key.encode(), AES.MODE_ECB)
 padded_msg = message.encode() + ((___ - len(message) % ___) * '{'.encode())
 encrypted = cipher.encrypt(padded_msg)
 encoded = base64.b64encode(encrypted)
 return encoded.decode()

encrypt('mykey123', 'My secret message')"
Write a Python method that takes a string and returns its reverse.,text = 'hello',"def reverse(text):
 return text[::-1]",Data Type,6019,"def reverse(text):
 return text[::-___]"
Create a function in Python that takes a string and returns a new string with the characters in reverse order.,"""Hello World!""","def reverse_string(input_str):
    reversed_str = """"
    for i in range(len(input_str)-1,-1,-1):
        reversed_str += input_str[i]
    return reversed_str

print (reverse_string(""Hello World!""))",Data Type,6036,"def reverse_string(input_str):
    reversed_str = """"
    for i in range(len(input_str)-___,-___,-___):
        reversed_str += input_str[i]
    return reversed_str

print (reverse_string(""Hello World!""))"
Generate all the permutations of a string using Python.,"str = ""abc""","def permutations(str):
	if len(str) <= 1:
		return [str]

	perms = [] 
	for i in range(len(str)):
		rest_strings = str[:i] + str[i+1:]
		for perm in permutations(rest_strings):
			perms.append(str[i:i+1] + perm)
	
	return perms

str = ""abc""
perms = permutations(str)
print(perms) # ['abc', 'acb', 'bac', 'bca', 'cab', 'cba']",Data Type,6048,"def permutations(str):
	if len(str) <= ___:
		return [str]

	perms = [] 
	for i in range(len(str)):
		rest_strings = str[:i] + str[i+___:]
		for perm in permutations(rest_strings):
			perms.append(str[i:i+___] + perm)
	
	return perms

str = ""abc""
perms = permutations(str)
print(perms) # ['abc', 'acb', 'bac', 'bca', 'cab', 'cba']"
Develop a Python script to encode and decode a string using Base64.,"""Hello""","import base64

def encode(s):
    encoded = base64.b64encode(s.encode('utf-8'))
    return encoded.decode('utf-8')

def decode(s):
    decoded = base64.b64decode(s.encode('utf-8'))
    return decoded.decode('utf-8')",Data Type,6074,"import base64

def encode(s):
    encoded = base64.b64encode(s.encode('utf-___'))
    return encoded.decode('utf-___')

def decode(s):
    decoded = base64.b64decode(s.encode('utf-___'))
    return decoded.decode('utf-___')"
Write a Python program to parse a string of JSON data and display each entry on the command line.,"{""name"": ""John"", ""age"": 30, ""city"": ""New York""}","import json

data = '{""name"": ""John"", ""age"": 30, ""city"": ""New York""}'

data_dict = json.loads(data)

for key, value in data_dict.items():
    print(f'{key}: {value}')",Data Type,6080,"import json

data = '{""name"": ""John"", ""age"": ___, ""city"": ""New York""}'

data_dict = json.loads(data)

for key, value in data_dict.items():
    print(f'{key}: {value}')"
Create a python code to format a given string as an email,"""John Doe jdoe@example.com""","""""""
This code formats a given string to an email address
""""""

def format_string(s):
    s = s.split("" "")
    name = s[0] + "" "" + s[1]
    email = s[2]
    return name + "" <"" + email + "">""

if __name__ == '__main__':
    string = ""John Doe jdoe@example.com""
    print(format_string(string))",Data Type,6090,"""""""
This code formats a given string to an email address
""""""

def format_string(s):
    s = s.split("" "")
    name = s[___] + "" "" + s[___]
    email = s[___]
    return name + "" <"" + email + "">""

if __name__ == '__main__':
    string = ""John Doe jdoe@example.com""
    print(format_string(string))"
Generate a solution in python that takes a string containing letters and numbers and returns the frequency of each character.,"""helloWorld12345""","def count_frequency(string):
    counts = {}
    for char in string:
        if char in counts:
            counts[char] += 1
        else:
            counts[char] = 1
    return counts",Data Type,6100,"def count_frequency(string):
    counts = {}
    for char in string:
        if char in counts:
            counts[char] += ___
        else:
            counts[char] = ___
    return counts"
Code a function in Python that takes an array of strings as parameter and returns the longest string.,"[""apple"", ""banana"", ""orange""]","def longest_string(arr):
    max_length = 0
    max_string = """"
    
    for s in arr:
        if len(s)> max_length:
            max_length = len(s)
            max_string = s
            
    return max_string",Data Type,6106,"def longest_string(arr):
    max_length = ___
    max_string = """"
    
    for s in arr:
        if len(s)> max_length:
            max_length = len(s)
            max_string = s
            
    return max_string"
Generate code to identify the type of data stored in a given variable in Python.,"val1 = [""Hello"", 10, 3.14]","# Identify the type of data stored in given variable

def identify_data_type(val):
    for item in val:
        data_type = type(item).__name__
        print(f""Data type of {item} is {data_type}"")

val1 = [""Hello"", 10, 3.14] 
identify_data_type(val1)

# Output
# Data type of Hello is str
# Data type of 10 is int
# Data type of 3.14 is float",Data Type,6110,"# Identify the type of data stored in given variable

def identify_data_type(val):
    for item in val:
        data_type = type(item).__name__
        print(f""Data type of {item} is {data_type}"")

val1 = [""Hello"", ___, ___.___] 
identify_data_type(val1)

# Output
# Data type of Hello is str
# Data type of ___ is int
# Data type of ___.___ is float"
Create a Python program to detect whether an input string is palindrome or not.,Example input string: 'racecar',"def is_palindrome(input_string):
 rev_string = input_string[::-1]
 return input_string == rev_string 

input_string = 'racecar'

if is_palindrome(input_string):
 print('The input string', input_string, 'is a palindrome.')
else:
 print('The input string', input_string, 'is not a palindrome.')",Data Type,6140,"def is_palindrome(input_string):
 rev_string = input_string[::-___]
 return input_string == rev_string 

input_string = 'racecar'

if is_palindrome(input_string):
 print('The input string', input_string, 'is a palindrome.')
else:
 print('The input string', input_string, 'is not a palindrome.')"
Write a Python program to generate a dictionary that holds the count of each character present in a given string.,"""Programming""","def char_count(str): 
 result = {}
 for char in str: 
  if char in result:
  result[char] += 1
  else:
  result[char] = 1
 return result

result = char_count(""Programming"")
print(result)",Data Type,6191,"def char_count(str): 
 result = {}
 for char in str: 
  if char in result:
  result[char] += ___
  else:
  result[char] = ___
 return result

result = char_count(""Programming"")
print(result)"
Create a Python function that takes a string and a number as arguments. The function replaces all digits in the string with the supplied number.,"str = ""I am 8 years old.""
num = 3","def replace_digit(str, num):
    new_str = """"
    for char in str:
        if char.isnumeric():
            new_str += str(num)
        else:
            new_str += char
    
    return new_str

new_str = replace_digit(str, num)
print(new_str)",Data Type,6194,"def replace_digit(str, num):
    new_str = """"
    for char in str:
        if char.isnumeric():
            new_str += ___
        else:
            new_str += char
    
    return new_str

new_str = replace_digit(str, num)
print(new_str)"
Write a function in Python to check if a given string is a palindrome.,"String : ""racecar""","def is_palindrome(input):
 s = input.lower()
 return s == s[::-1]

print(is_palindrome(""racecar"")) # True",Data Type,6195,"def is_palindrome(input):
 s = input.lower()
 return s == s[::-___]

print(is_palindrome(""racecar"")) # ___"
Write a function in Python to search for a character in a given string.,"String: “Hello”
Character: ‘l’","def serach_char(input_str, char):
  for char in input_str:
    if char == input_char:
      return True
  return False",Data Type,6200,"def serach_char(input_str, char):
  for char in input_str:
    if char == input_char:
      return ___
  return ___"
Use regex in Python to extract all the words in a string and calculate the total number of words in the string.,This is an example string,"import re

text = ""This is an example string""
words = re.findall(r'\w+', text)
print(""Total words: "" + str(len(words)))",Data Type,6208,"import re

text = ""This is an example string""
words = re.findall(r'\w+', text)
print(""Total words: "" + ___))"
Write a function in Python that takes two arguments—a string and a positive integer n—and returns a list of size n containing the string repeated n times.,"string = ""Hello""
n = 4","def repeat_string(string, n):
     return [string]*n
     
# example
print(repeat_string(""Hello"", 4)) 
# Output: ['Hello', 'Hello', 'Hello', 'Hello']",Data Type,6213,"def repeat_string(string, n):
     return [string]*n
     
# example
print(repeat_string(""Hello"", ___)) 
# Output: ['Hello', 'Hello', 'Hello', 'Hello']"
"Write a function in Python that will take two input strings, concatenate them, and return the reversed string.","string1 = 'Hello'
string2 = 'World'","def reverseString(s1, s2):
 s = s1 + s2
 return s[::-1]

reverseString(string1, string2)
# Result: dlroW olleH",Data Type,6221,"def reverseString(s1, s2):
 s = s1 + s2
 return s[::-___]

reverseString(string1, string2)
# Result: dlroW olleH"
Generate a Python function that takes in a string x and returns a substring of x that is the longest palindrome.,x = 'abacdbcdbafeaccba',"def longest_palindrome(x):
    longest = ''
    for i in range(len(x)):
        j = i + len(longest) + 1
        while j <= len(x):
            substring = x[i:j]
            if substring == substring[::-1] and len(substring) > len(longest):
                longest = substring
            j = j + 1
    return longest",Data Type,6230,"def longest_palindrome(x):
    longest = ''
    for i in range(len(x)):
        j = i + len(longest) + ___
        while j <= len(x):
            substring = x[i:j]
            if substring == substring[::-___] and len(substring) > len(longest):
                longest = substring
            j = j + ___
    return longest"
Create a Python script that checks whether a given string is a palindrome.,"""malayalam""","def isPalindrome(str): 
    # Run loop from 0 to len/2 
    for i in range(0, len(str)//2): 
        if str[i] != str[len(str)-i-1]: 
            return False
    return True
  
# main
myStr = ""malayalam""

ans = isPalindrome(myStr) 
  
if ans: 
    print(""The given string is a palindrome"") 
else: 
    print(""The given string isn't a palindrome"")",Data Type,6240,"def isPalindrome(str): 
    # Run loop from ___ to len/___ 
    for i in range(___, len(str)//___): 
        if str[i] != str[len(str)-i-___]: 
            return ___
    return ___
  
# main
myStr = ""malayalam""

ans = isPalindrome(myStr) 
  
if ans: 
    print(""The given string is a palindrome"") 
else: 
    print(""The given string isn't a palindrome"")"
"Create a Python script to generate random passwords. The script should take one parameter, an integer representing the length of the password, and should return a random string of the specified length.",Length: 8,"import string
import random

def generate_password(length):
 password = ''
 for i in range(length):
 password += random.choice(string.ascii_letters + string.digits)
 return password

print(generate_password(8))",Data Type,6261,"import string
import random

def generate_password(length):
 password = ''
 for i in range(length):
 password += random.choice(string.ascii_letters + string.digits)
 return password

print(generate_password(___))"
"Create a Python method which takes a String and two integers as parameters, and returns the String with the characters between the integers reversed.","String: ""Hello world""
1st Integer: 0
2nd Integer: 5","def reverse_substring(sentence, start, end):
    reversed = sentence[end:start-1:-1]
    return sentence[:start] + reversed + sentence[end+1:]

result = reverse_substring(""Hello world"", 0, 5)
print(result)",Data Type,6262,"def reverse_substring(sentence, start, end):
    reversed = sentence[end:start-___:-___]
    return sentence[:start] + reversed + sentence[end+___:]

result = reverse_substring(""Hello world"", ___, ___)
print(result)"
Generate an algorithm in Python to determine the count of each occurrence of a given character in a string,"string: ""abracadabra""
character: 'a'","def count_characters(string, character):
    count = 0
    for c in string:
        if c == character:
            count += 1
    return count

count_characters(""abracadabra"", 'a')  # 5",Data Type,6288,"def count_characters(string, character):
    count = ___
    for c in string:
        if c == character:
            count += ___
    return count

count_characters(""abracadabra"", 'a')  # ___"
Create a Python function that returns the longest string from a given list.,"[""my"", ""cat"", ""is"", ""lazy""]","def longest_string(strings):
  max_length = 0
  longest_string = """"
  
  for s in strings:
    if len(s) > max_length:
      max_length = len(s)
      longest_string = s
  
  return longest_string

result = longest_string([""my"", ""cat"", ""is"", ""lazy""])
print(result)",Data Type,6315,"def longest_string(strings):
  max_length = ___
  longest_string = """"
  
  for s in strings:
    if len(s) > max_length:
      max_length = len(s)
      longest_string = s
  
  return longest_string

result = longest_string([""my"", ""cat"", ""is"", ""lazy""])
print(result)"
Write a Python program to create a function that takes two strings as parameters and returns true if the first string contains the second string.,"String 1 = ""Hello World!""
String 2 = ""World""","def contains(s1, s2):
 return s2 in s1

string1 = ""Hello World!""
string2 = ""World""

print(contains(string1, string2)) # True",Data Type,6337,"def contains(s1, s2):
 return s2 in s1

string1 = ""Hello World!""
string2 = ""World""

print(contains(string1, string2)) # ___"
Create a python function for encrypting information that takes a string and a key.,"String = ""This is a secret message""
Key = ""12345678""","import secrets

def encrypt(string, key):
 cipher = ''
 for i in range(len(string)):
 cipher += chr(ord(string[i]) + ord(key[i % len(key)]))
 return cipher

encrypt(""This is a secret message"", ""12345678"") 
# prints ""\x18\x01\x15\x05\x1a\x12\x1b\x1f\x1f\x1e\x10\x04\x1f\x1f\x19\x0f\x02\x03\x07\x08""",Data Type,6343,"import secrets

def encrypt(string, key):
 cipher = ''
 for i in range(len(string)):
 cipher += chr(ord(string[i]) + ord(key[i % len(key)]))
 return cipher

encrypt(""This is a secret message"", ""___"") 
# prints ""\x18\x01\x15\x05\x1a\x12\x1b\x1f\x1f\x1e\x10\x04\x1f\x1f\x19\x0f\x02\x03\x07\x08"""
Design and write a Python program to extract all public email addresses from a given string,"""My email is john@example.com and yours is john@gmail.com.""","import re

def extract_emails(text):
  emails = re.findall(r""[a-zA-Z0-9_.+-]+@[a-zA-Z0-9-]+\.[a-zA-Z0-9-.]+"", text)
  return emails

extracted_emails = extract_emails(""My email is john@example.com and yours is john@gmail.com"")
print(extracted_emails)",Data Type,6353,"import re

def extract_emails(text):
  emails = re.findall(r""[a-zA-Z0-9_.+-]+@[a-zA-Z0-___-]+\.[a-zA-Z0-___-.]+"", text)
  return emails

extracted_emails = extract_emails(""My email is john@example.com and yours is john@gmail.com"")
print(extracted_emails)"
Generate a code snippet in Python to split a given string into substrings based on a specific delimiter.,"""1, 2, 3, 4""","str = ""1, 2, 3, 4""
list = str.split(', ') 
print(list) # Output is ['1', '2', '3', '4']",Data Type,6354,"str = ""___, ___, ___, ___""
list = str.split(', ') 
print(list) # Output is ['___', '___', '___', '___']"
Rewrite a Python script in Swift to generate random string of length n.,Length: 8,"import Foundation

func randomString(length: Int) -> String {
    let letters = ""abcdefghijklmnopqrstuvwxyzABCDEFGHIJKLMNOPQRSTUVWXYZ0123456789""
    return String((0..<length).map { _ in letters.randomElement()! })
}

let str = randomString(length: 8)
print(str)",Data Type,6356,"import Foundation

func randomString(length: Int) -> String {
    let letters = ""abcdefghijklmnopqrstuvwxyzABCDEFGHIJKLMNOPQRSTUVWXYZ0123456789""
    return String((___..<length).map { _ in letters.randomElement()! })
}

let str = randomString(length: ___)
print(str)"
Design a Python program to search for a substring in a given string.,"str = ""This is a string"";
substr = ""is""","def searchSubstring(str, substr):
  for i in range(len(str)):
    if str[i:i+len(substr)] == substr:
      return i

    return -1",Data Type,6358,"def searchSubstring(str, substr):
  for i in range(len(str)):
    if str[i:i+len(substr)] == substr:
      return i

    return -___"
Design a function in Python that accepts a string and prints the number of occurrences of each letter in the string.,"""Hello, World!""","def count_letters(text):
    letters_count = dict()

    for char in text:
        if char not in letters_count:
            letters_count[char] = 1
        else:
            letters_count[char] += 1

    return letters_count

if __name__ == '__main__':
    text = 'Hello, World!'
    print(count_letters(text))",Data Type,6369,"def count_letters(text):
    letters_count = dict()

    for char in text:
        if char not in letters_count:
            letters_count[char] = ___
        else:
            letters_count[char] += ___

    return letters_count

if __name__ == '__main__':
    text = 'Hello, World!'
    print(count_letters(text))"
Create a Node.js script for returning the longest string in an array.,"[""javascript"", ""ruby"", ""python"", ""java""]","const arr = [""javascript"", ""ruby"", ""python"", ""java""];

const longestString = (arr) => {
 let longest = arr[0];
 for (let i = 1; i < arr.length; i++) {
 if (arr[i].length > longest.length) {
 longest = arr[i];
 }
 }
 return longest;
};

const longestStr = longestString(arr);

console.log(longestStr); // Output: ""javascript""",Data Type,6387,"const arr = [""javascript"", ""ruby"", ""python"", ""java""];

const longestString = (arr) => {
 let longest = arr[___];
 for (let i = ___; i < arr.length; i++) {
 if (arr[i].length > longest.length) {
 longest = arr[i];
 }
 }
 return longest;
};

const longestStr = longestString(arr);

console.log(longestStr); // Output: ""javascript"""
Create a Python script that counts the number of vowels from a given string.,"""This is an example string""","def count_vowels(string):
    count = 0
    for char in string:
        if char in ""aeiouAEIOU"":
            count += 1
    return count

string = ""This is an example string""
vowels = count_vowels(string)

print(f""Number of vowels in the given string: {vowels}"")",Data Type,6394,"def count_vowels(string):
    count = ___
    for char in string:
        if char in ""aeiouAEIOU"":
            count += ___
    return count

string = ""This is an example string""
vowels = count_vowels(string)

print(f""Number of vowels in the given string: {vowels}"")"
Design a function in Python that removes any characters from a given string that appears 2 or more times.,"""aabcdbb""","def remove_duplicates(string): 
    res = """" 
    for ch in string: 
        if string.count(ch) < 2: 
            res += ch 
    return res

string = ""aabcdbb""
print(remove_duplicates(string))  # prints acdb",Data Type,6408,"def remove_duplicates(string): 
    res = """" 
    for ch in string: 
        if string.count(ch) < ___: 
            res += ch 
    return res

string = ""aabcdbb""
print(remove_duplicates(string))  # prints acdb"
Create a python code to check if all characters are unique in a given string,string = 'abcdefeb',"def is_unique(string):
    chars = set()
    for char in string:
        if char in chars:
            return False
        else:
            chars.add(char)
    return True

print(is_unique(string))",Data Type,6413,"def is_unique(string):
    chars = set()
    for char in string:
        if char in chars:
            return ___
        else:
            chars.add(char)
    return ___

print(is_unique(string))"
Create a python code snippet to count the frequencies of words in a given string,"string = ""This is a test string""","def countFrequencies(string):
    words = string.split()
    freq_dict = {}
    for word in words:
        if word not in freq_dict:
            freq_dict[word] = 1
        else:
            freq_dict[word] += 1
    return freq_dict

# example
result = countFrequencies(""This is a test string"")",Data Type,6422,"def countFrequencies(string):
    words = string.split()
    freq_dict = {}
    for word in words:
        if word not in freq_dict:
            freq_dict[word] = ___
        else:
            freq_dict[word] += ___
    return freq_dict

# example
result = countFrequencies(""This is a test string"")"
Create a Python function that takes a string and finds the longest word in it.,"sentence = ""This is an example of a sentence with some words""","def longestWord(sentence): 
    longestWord = ''
    maxLength = 0
    for word in sentence.split(' '):
        if len(word) > maxLength:
           maxLength = len(word)
           longestWord = word
    return longestWord

longest_word = longestWord(sentence)
print('The longest word is: '+ longest_word)",Data Type,6424,"def longestWord(sentence): 
    longestWord = ''
    maxLength = ___
    for word in sentence.split(' '):
        if len(word) > maxLength:
           maxLength = len(word)
           longestWord = word
    return longestWord

longest_word = longestWord(sentence)
print('The longest word is: '+ longest_word)"
Create a Python function that takes two strings and returns true if the first string is a subsequence of the second.,"String 1: abc
String 2: qaxbcy","def is_subsequence(str1, str2):
    i = 0
    j = 0

    while(i < len(str1) and j < len(str2)):
        if str1[i] == str2[j]:
            i += 1
        j += 1

    return i == len(str1)",Data Type,6441,"def is_subsequence(str1, str2):
    i = ___
    j = ___

    while(i < len(str1) and j < len(str2)):
        if str1[i] == str2[j]:
            i += ___
        j += ___

    return i == len(str1)"
"Write a function in Python that takes a single argument, an unsigned integer, and returns the binary representation of that argument as a string.",number = 5,"def IntToBinString(number):
    if number == 0:
        return ""0""
    ret = """"
    while number > 0:
        if number % 2 == 1:
            ret = ""1"" + ret
        else:
            ret = ""0"" + ret
        number //= 2
    return ret",Data Type,6442,"def IntToBinString(number):
    if number == ___:
        return ""___""
    ret = """"
    while number > ___:
        if number % ___ == ___:
            ret = ""___"" + ret
        else:
            ret = ""___"" + ret
        number //= ___
    return ret"
"Create a Python program to reformat a JSON string, preserving indentation and enforcing the order in which members appear.","json_string = '{""fruit"": [""apple"", ""banana"", ""cherry""], ""vegetable"": [""carrot"", ""potato"", ""onion""]}'","import json
 
def reformat_json(json_string):
    return json.dumps(json.loads(json_string), indent=4, sort_keys=True)",Data Type,6483,"import json
 
def reformat_json(json_string):
    return json.dumps(json.loads(json_string), indent=4, sort_keys=___)"
Create a Python script to format a JSON string.,"json_str = ‘{”name”:”Robert”, ”age”:30, ”city”:”New York”}’","# import json library
import json

# parse input string as JSON
json_data = json.loads(json_str)

# format the json string
formatted_json = json.dumps(json_data, indent=4)

# print the formatted json string
print(formatted_json)",Data Type,6488,"# import json library
import json

# parse input string as JSON
json_data = json.loads(json_str)

# format the json string
formatted_json = json.dumps(json_data, indent=___)

# print the formatted json string
print(formatted_json)"
Generate a python program to check if the string is a palindrome or not.,"string = ""madam""","def is_palindrom(string):
    reverse_string = string[::-1]
    if string == reverse_string:
        return True
    else:
        return False",Data Type,6504,"def is_palindrom(string):
    reverse_string = string[::-___]
    if string == reverse_string:
        return ___
    else:
        return ___"
"Write a Python program that takes a string and a number as input, and returns the string repeated the given number of times.","String: xyz
Number: 3","def repeatString(string, num):
    return string * num

result = repeatString(""xyz"", 3)
print(result)",Data Type,6513,"def repeatString(string, num):
    return string * num

result = repeatString(""xyz"", ___)
print(result)"
Generate a correct python script to identify string elements whose length is even,"my_list = [""House"", ""Car"", ""Tree"", ""Planet"", ""Satellite""]","my_list = [""House"", ""Car"", ""Tree"", ""Planet"", ""Satellite""]

def find_even_length(lst):
    even_list = []
    for l in lst:
        if len(l) % 2 == 0:
            even_list.append(l)
    return even_list

even_list = find_even_length(my_list)
print(even_list)",Data Type,6537,"my_list = [""House"", ""Car"", ""Tree"", ""Planet"", ""Satellite""]

def find_even_length(lst):
    even_list = []
    for l in lst:
        if len(l) % ___ == ___:
            even_list.append(l)
    return even_list

even_list = find_even_length(my_list)
print(even_list)"
Write a Python script to convert a string containing temperatures in Celsius to Fahrenheit,"string celsius = '25, 15, 32'","def convertCelsiusToFahrenheit(celsius):
 temperature_fahrenheit = []

 for c in celsius.split(','):
 temperature_fahrenheit.append(float(c)*1.8 + 32)

 return temperature_fahrenheit

fahrenheit = convertCelsiusToFahrenheit(celsius)
print(fahrenheit)",Data Type,6547,"def convertCelsiusToFahrenheit(celsius):
 temperature_fahrenheit = []

 for c in celsius.split(','):
 temperature_fahrenheit.append(float(c)*___.___ + ___)

 return temperature_fahrenheit

fahrenheit = convertCelsiusToFahrenheit(celsius)
print(fahrenheit)"
